a,transaction_id,customer_id,credit_card_number,amount,transaction_type,old_balance,transaction_time,new_balance,is_fraud
7193,T07193,C4803,4.71614E+16,5054.28,ATM,11595.35,05-01-2023 23:52,6541.07,0
7194,T07194,C2321,4.14964E+16,1772.35,ATM,13251.84,05-01-2023 23:53,11479.49,0
7195,T07195,C3444,4.84873E+16,8129.2,Transfer,11586.16,05-01-2023 23:54,3456.96,0
7196,T07196,C1208,4.26941E+16,5422.19,Online,32959.47,05-01-2023 23:55,27537.28,0
7197,T07197,C4168,4.18033E+16,1319.49,ATM,5885.08,05-01-2023 23:56,4565.59,0
7198,T07198,C4819,4.90353E+16,7663.91,POS,19429.19,05-01-2023 23:57,11765.28,0
7199,T07199,C3561,4.7736E+16,9325.12,ATM,31290.17,05-01-2023 23:58,21965.05,0
7200,T07200,C3521,4.61456E+16,9473.6,Online,14613.91,05-01-2023 23:59,5140.31,0
7201,T07201,C4453,4.25615E+16,3696.49,POS,3357.19,06-01-2023 00:00,-339.3,0
7202,T07202,C3711,4.38251E+16,1363.81,Online,4183.01,06-01-2023 00:01,2819.2,0
7203,T07203,C2233,4.1432E+16,5188.81,Transfer,6385.74,06-01-2023 00:02,1196.93,0
7204,T07204,C3009,4.12519E+16,1134.97,Transfer,41808.57,06-01-2023 00:03,40673.6,0
7205,T07205,C4235,4.97079E+16,9340.53,Online,32927.39,06-01-2023 00:04,23586.86,0
7206,T07206,C3345,4.44669E+16,1843.96,POS,3319.67,06-01-2023 00:05,1475.71,0
7207,T07207,C3253,4.41684E+16,2535.13,Online,19614.34,06-01-2023 00:06,17079.21,0
7208,T07208,C2466,4.58437E+16,4072.3,ATM,14001.4,06-01-2023 00:07,9929.1,0
7209,T07209,C1298,4.84196E+16,3837.81,ATM,28944.2,06-01-2023 00:08,25106.39,0
7210,T07210,C4211,4.71624E+16,7948.68,Online,26188.02,06-01-2023 00:09,18239.34,0
7211,T07211,C3898,4.49074E+16,4568.61,ATM,24108.09,06-01-2023 00:10,19539.48,0
7212,T07212,C2301,4.5579E+16,1715.97,Online,15794.17,06-01-2023 00:11,14078.2,0
7213,T07213,C3152,4.86491E+16,2679.43,ATM,6976.21,06-01-2023 00:12,4296.78,0
7214,T07214,C1900,4.55824E+16,5096.04,Online,37144.58,06-01-2023 00:13,32048.54,0
7215,T07215,C4919,4.71351E+16,1483.06,ATM,44004.85,06-01-2023 00:14,42521.79,0
7216,T07216,C1753,4.14028E+16,6120.44,POS,47213.13,06-01-2023 00:15,41092.69,0
7217,T07217,C3132,4.2932E+16,5661.82,POS,3025.09,06-01-2023 00:16,-2636.73,0
7218,T07218,C1279,4.51184E+16,7149.88,ATM,37021.44,06-01-2023 00:17,29871.56,0
7219,T07219,C4220,4.26727E+16,9377.67,Online,36352.52,06-01-2023 00:18,26974.85,0
7220,T07220,C3069,4.29957E+16,9123.42,ATM,47360.77,06-01-2023 00:19,38237.35,0
7221,T07221,C1652,4.38851E+16,9461.3,Transfer,12720.44,06-01-2023 00:20,3259.14,0
7222,T07222,C2703,4.74315E+16,2454.71,Transfer,37134.73,06-01-2023 00:21,34680.02,0
7223,T07223,C3224,4.5461E+16,1324.34,Online,2825.85,06-01-2023 00:22,1501.51,0
7224,T07224,C3199,4.61444E+16,3029.74,ATM,31599.16,06-01-2023 00:23,28569.42,0
7225,T07225,C2652,4.65216E+16,8951.9,ATM,17607.31,06-01-2023 00:24,8655.41,0
7226,T07226,C1376,4.14074E+16,9720.81,POS,38468.58,06-01-2023 00:25,28747.77,0
7227,T07227,C2431,4.44361E+16,8594.66,Online,43178.88,06-01-2023 00:26,34584.22,0
7228,T07228,C1906,4.91094E+16,1109.08,Transfer,18304.57,06-01-2023 00:27,17195.49,0
7229,T07229,C4618,4.20478E+16,9474.81,Transfer,26326.75,06-01-2023 00:28,16851.94,0
7230,T07230,C1873,4.36161E+16,4239.35,Online,5958.46,06-01-2023 00:29,1719.11,0
7231,T07231,C3717,4.91461E+16,103.01,Transfer,20903.66,06-01-2023 00:30,20800.65,0
7232,T07232,C2359,4.69411E+16,4429.51,Online,18103.94,06-01-2023 00:31,13674.43,0
7233,T07233,C2356,4.92438E+16,470.23,Transfer,9237.86,06-01-2023 00:32,8767.63,0
7234,T07234,C2477,4.39791E+16,5443.34,Transfer,44734.48,06-01-2023 00:33,39291.14,0
7235,T07235,C2202,4.25948E+16,3392.15,Online,7489.58,06-01-2023 00:34,4097.43,0
7236,T07236,C1894,4.45121E+16,4739.61,Online,31823.39,06-01-2023 00:35,27083.78,0
7237,T07237,C4892,4.3057E+16,6135.57,Transfer,44518.12,06-01-2023 00:36,38382.55,0
7238,T07238,C4082,4.92649E+16,8689.32,Transfer,45607.23,06-01-2023 00:37,36917.91,0
7239,T07239,C3532,4.46205E+16,6622.4,POS,39682.66,06-01-2023 00:38,33060.26,0
7240,T07240,C3172,4.24045E+16,4346.15,ATM,8889.44,06-01-2023 00:39,4543.29,0
7241,T07241,C2945,4.63931E+16,8196.08,Online,40889.83,06-01-2023 00:40,32693.75,0
7242,T07242,C3299,4.66004E+16,9056.77,Online,13900.58,06-01-2023 00:41,4843.81,0
7243,T07243,C4373,4.33255E+16,1206.4,ATM,46127.66,06-01-2023 00:42,44921.26,0
7244,T07244,C4080,4.93062E+16,5324.01,POS,35483.43,06-01-2023 00:43,30159.42,1
7245,T07245,C3659,4.71285E+16,2852.27,Transfer,39284.85,06-01-2023 00:44,36432.58,0
7246,T07246,C1036,4.73967E+16,480.14,Transfer,4343.12,06-01-2023 00:45,3862.98,0
7247,T07247,C1469,4.91253E+16,6688.78,POS,29179.98,06-01-2023 00:46,22491.2,0
7248,T07248,C3739,4.37899E+16,8629.08,POS,41074.99,06-01-2023 00:47,32445.91,0
7249,T07249,C2417,4.94692E+16,1637.4,ATM,43093.36,06-01-2023 00:48,41455.96,0
7250,T07250,C2825,4.68847E+16,8126.01,ATM,1528.72,06-01-2023 00:49,-6597.29,0
7251,T07251,C1984,4.92302E+16,8535.42,Transfer,46964.05,06-01-2023 00:50,38428.63,0
7252,T07252,C4704,4.46858E+16,9144.26,POS,2262.6,06-01-2023 00:51,-6881.66,0
7253,T07253,C3630,4.10921E+16,2660.2,POS,30764.48,06-01-2023 00:52,28104.28,0
7254,T07254,C3513,4.84179E+16,9040.49,Transfer,34700.04,06-01-2023 00:53,25659.55,0
7255,T07255,C4762,4.43969E+16,3213.42,Transfer,5456.53,06-01-2023 00:54,2243.11,0
7256,T07256,C3544,4.85898E+16,5527.86,Transfer,2495.79,06-01-2023 00:55,-3032.07,0
7257,T07257,C1998,4.27068E+16,514.57,Transfer,39267.12,06-01-2023 00:56,38752.55,0
7258,T07258,C4927,4.80186E+16,448.37,Transfer,19295.06,06-01-2023 00:57,18846.69,0
7259,T07259,C1163,4.32827E+16,7206.53,ATM,5444.91,06-01-2023 00:58,-1761.62,0
7260,T07260,C3795,4.10939E+16,4450.35,Transfer,38157.12,06-01-2023 00:59,33706.77,0
7261,T07261,C4627,4.72377E+16,2570.36,POS,42473.24,06-01-2023 01:00,39902.88,0
7262,T07262,C2314,4.13765E+16,1912.23,Online,29410.57,06-01-2023 01:01,27498.34,0
7263,T07263,C2562,4.79097E+16,6702.84,ATM,8145.72,06-01-2023 01:02,1442.88,0
7264,T07264,C4751,4.21609E+16,14.01,POS,859.6,06-01-2023 01:03,845.59,0
7265,T07265,C4261,4.72105E+16,8060.85,Online,35070.04,06-01-2023 01:04,27009.19,0
7266,T07266,C4870,4.16352E+16,801.7,ATM,27551.97,06-01-2023 01:05,26750.27,0
7267,T07267,C1464,4.20302E+16,1922.98,Transfer,32574.78,06-01-2023 01:06,30651.8,0
7268,T07268,C2580,4.24315E+16,3868.5,ATM,40677.92,06-01-2023 01:07,36809.42,0
7269,T07269,C2050,4.81264E+16,4853.74,Transfer,21767.97,06-01-2023 01:08,16914.23,0
7270,T07270,C3212,4.1599E+16,3556.4,Transfer,6313.32,06-01-2023 01:09,2756.92,0
7271,T07271,C3965,4.58363E+16,3213.91,Transfer,47005.17,06-01-2023 01:10,43791.26,0
7272,T07272,C2158,4.25075E+16,9639.52,Online,27308.58,06-01-2023 01:11,17669.06,0
7273,T07273,C1101,4.76662E+16,6419.38,ATM,30803.18,06-01-2023 01:12,24383.8,1
7274,T07274,C4732,4.96047E+16,244.1,Transfer,46677.23,06-01-2023 01:13,46433.13,0
7275,T07275,C3117,4.74404E+16,4307.46,POS,46586.02,06-01-2023 01:14,42278.56,0
7276,T07276,C4367,4.72602E+16,8751.34,ATM,28647.52,06-01-2023 01:15,19896.18,0
7277,T07277,C4155,4.35653E+16,3021.55,POS,14950.81,06-01-2023 01:16,11929.26,0
7278,T07278,C2535,4.358E+16,954.62,Online,49855.97,06-01-2023 01:17,48901.35,0
7279,T07279,C3106,4.87057E+16,7586.26,Online,34072.77,06-01-2023 01:18,26486.51,0
7280,T07280,C4288,4.33554E+16,6064.08,ATM,20480.99,06-01-2023 01:19,14416.91,0
7281,T07281,C3083,4.78544E+16,5707.42,Online,28035.86,06-01-2023 01:20,22328.44,0
7282,T07282,C2825,4.4557E+16,545.23,Online,20850.12,06-01-2023 01:21,20304.89,0
7283,T07283,C2993,4.89768E+16,1413.59,ATM,44426.43,06-01-2023 01:22,43012.84,1
7284,T07284,C1179,4.28206E+16,6229.27,POS,24176.72,06-01-2023 01:23,17947.45,0
7285,T07285,C2214,4.17792E+16,2086.16,Transfer,41194.07,06-01-2023 01:24,39107.91,0
7286,T07286,C4679,4.86242E+16,5045.66,ATM,42024.8,06-01-2023 01:25,36979.14,0
7287,T07287,C3668,4.28085E+16,5453.37,ATM,41234.18,06-01-2023 01:26,35780.81,0
7288,T07288,C1788,4.56678E+16,2842.24,Transfer,36137.21,06-01-2023 01:27,33294.97,0
7289,T07289,C2312,4.13215E+16,9484.77,POS,42758.4,06-01-2023 01:28,33273.63,0
7290,T07290,C3104,4.53128E+16,8426.22,Transfer,19422.76,06-01-2023 01:29,10996.54,1
7291,T07291,C1337,4.20035E+16,7226.51,Transfer,5821.69,06-01-2023 01:30,-1404.82,0
7292,T07292,C4883,4.13426E+16,789.16,POS,42138.46,06-01-2023 01:31,41349.3,0
7293,T07293,C1393,4.44954E+16,1070.24,POS,24958.6,06-01-2023 01:32,23888.36,0
7294,T07294,C1685,4.17531E+16,4932.89,Transfer,6456.06,06-01-2023 01:33,1523.17,0
7295,T07295,C4979,4.72475E+16,1615.53,Transfer,5854.09,06-01-2023 01:34,4238.56,0
7296,T07296,C4916,4.16071E+16,9782.87,ATM,8046.2,06-01-2023 01:35,-1736.67,0
7297,T07297,C4167,4.49267E+16,1593.62,POS,37573.57,06-01-2023 01:36,35979.95,0
7298,T07298,C3203,4.43408E+16,4879.8,Online,35571.75,06-01-2023 01:37,30691.95,0
7299,T07299,C3184,4.76504E+16,3647.57,POS,10270.55,06-01-2023 01:38,6622.98,0
7300,T07300,C1030,4.49814E+16,6397.47,Transfer,42361.48,06-01-2023 01:39,35964.01,0
7301,T07301,C3567,4.79277E+16,1299.07,Transfer,14136.61,06-01-2023 01:40,12837.54,0
7302,T07302,C1268,4.69707E+16,4308.86,Transfer,39669.98,06-01-2023 01:41,35361.12,0
7303,T07303,C1863,4.55362E+16,2754.3,Transfer,24491.41,06-01-2023 01:42,21737.11,0
7304,T07304,C3745,4.97776E+16,8878.64,Online,36604.28,06-01-2023 01:43,27725.64,0
7305,T07305,C3578,4.79225E+16,415.45,POS,19131.24,06-01-2023 01:44,18715.79,0
7306,T07306,C4168,4.75294E+16,9138.14,Online,17422.32,06-01-2023 01:45,8284.18,0
7307,T07307,C1873,4.13941E+16,8331.61,Online,42083.84,06-01-2023 01:46,33752.23,0
7308,T07308,C4542,4.1128E+16,2982.73,Transfer,1861.58,06-01-2023 01:47,-1121.15,1
7309,T07309,C3807,4.23755E+16,7895.01,Online,48739.37,06-01-2023 01:48,40844.36,0
7310,T07310,C2737,4.87416E+16,321.82,Transfer,32444.16,06-01-2023 01:49,32122.34,0
7311,T07311,C4422,4.3259E+16,9668.99,Transfer,21680.92,06-01-2023 01:50,12011.93,0
7312,T07312,C1425,4.2581E+16,5270.68,Transfer,31439.92,06-01-2023 01:51,26169.24,0
7313,T07313,C1842,4.51616E+16,3039.78,Online,6224.77,06-01-2023 01:52,3184.99,0
7314,T07314,C3202,4.91206E+16,3632.21,Transfer,25751.22,06-01-2023 01:53,22119.01,0
7315,T07315,C4394,4.15083E+16,673.39,Online,49256.27,06-01-2023 01:54,48582.88,0
7316,T07316,C3878,4.4423E+16,9893.6,POS,11839.94,06-01-2023 01:55,1946.34,0
7317,T07317,C4598,4.95282E+16,402.53,Transfer,36141.68,06-01-2023 01:56,35739.15,0
7318,T07318,C4998,4.5554E+16,6552.52,ATM,21805.07,06-01-2023 01:57,15252.55,0
7319,T07319,C4036,4.30287E+16,4432.93,ATM,32657.66,06-01-2023 01:58,28224.73,0
7320,T07320,C4175,4.66494E+16,9489.67,ATM,10323.87,06-01-2023 01:59,834.2,0
7321,T07321,C2782,4.40254E+16,2467.54,ATM,23576.2,06-01-2023 02:00,21108.66,0
7322,T07322,C3648,4.74958E+16,5325.55,ATM,49006.63,06-01-2023 02:01,43681.08,0
7323,T07323,C4345,4.1228E+16,4828.74,Online,9844.83,06-01-2023 02:02,5016.09,0
7324,T07324,C4849,4.49679E+16,7031.64,POS,31858.61,06-01-2023 02:03,24826.97,0
7325,T07325,C1295,4.85969E+16,689.42,Online,28822.33,06-01-2023 02:04,28132.91,0
7326,T07326,C4059,4.64193E+16,1945.95,Transfer,28296.07,06-01-2023 02:05,26350.12,0
7327,T07327,C3810,4.35923E+16,2153.5,POS,30794.65,06-01-2023 02:06,28641.15,0
7328,T07328,C1629,4.2451E+16,7384.13,POS,25161.67,06-01-2023 02:07,17777.54,0
7329,T07329,C1097,4.5928E+16,1899.5,POS,944.84,06-01-2023 02:08,-954.66,0
7330,T07330,C2880,4.38603E+16,5739.18,POS,45014.83,06-01-2023 02:09,39275.65,0
7331,T07331,C3936,4.20031E+16,2160.29,ATM,41366.24,06-01-2023 02:10,39205.95,0
7332,T07332,C2358,4.15867E+16,8617.63,Transfer,8790.97,06-01-2023 02:11,173.34,0
7333,T07333,C1155,4.56662E+16,9422.43,POS,20722.33,06-01-2023 02:12,11299.9,0
7334,T07334,C1358,4.11573E+16,5189.74,POS,38550.39,06-01-2023 02:13,33360.65,0
7335,T07335,C1300,4.74895E+16,3529.57,ATM,49005.11,06-01-2023 02:14,45475.54,0
7336,T07336,C1222,4.75219E+16,2348.24,Online,47561.74,06-01-2023 02:15,45213.5,1
7337,T07337,C1729,4.38972E+16,507.31,Online,44978.02,06-01-2023 02:16,44470.71,0
7338,T07338,C4253,4.13461E+16,2692.32,Online,8002.86,06-01-2023 02:17,5310.54,0
7339,T07339,C2031,4.91202E+16,6545.82,Transfer,45732.31,06-01-2023 02:18,39186.49,0
7340,T07340,C3285,4.71638E+16,5340.83,Online,43934.4,06-01-2023 02:19,38593.57,0
7341,T07341,C1288,4.10532E+16,9440.97,POS,18909.8,06-01-2023 02:20,9468.83,0
7342,T07342,C3355,4.10308E+16,3968.81,ATM,19786.68,06-01-2023 02:21,15817.87,0
7343,T07343,C4365,4.15262E+16,6941.69,ATM,23049.46,06-01-2023 02:22,16107.77,0
7344,T07344,C1932,4.44905E+16,4898.33,Online,32843.16,06-01-2023 02:23,27944.83,0
7345,T07345,C4731,4.61067E+16,5130.64,ATM,13115.7,06-01-2023 02:24,7985.06,0
7346,T07346,C2059,4.87192E+16,2685.07,POS,1245.13,06-01-2023 02:25,-1439.94,0
7347,T07347,C2669,4.78651E+16,4554.96,Online,7147.35,06-01-2023 02:26,2592.39,0
7348,T07348,C2589,4.1317E+16,4713.14,POS,22061.78,06-01-2023 02:27,17348.64,0
7349,T07349,C2847,4.59142E+16,7069.36,Transfer,14171.93,06-01-2023 02:28,7102.57,0
7350,T07350,C3581,4.11783E+16,9406.99,POS,38249.38,06-01-2023 02:29,28842.39,0
7351,T07351,C2656,4.84219E+16,3299.92,POS,5423.83,06-01-2023 02:30,2123.91,0
7352,T07352,C2773,4.52913E+16,431.58,POS,45881.51,06-01-2023 02:31,45449.93,0
7353,T07353,C2295,4.61475E+16,4967.99,POS,44776.83,06-01-2023 02:32,39808.84,0
7354,T07354,C1069,4.44773E+16,5449.17,Transfer,45446.97,06-01-2023 02:33,39997.8,0
7355,T07355,C2595,4.71754E+16,1692.72,Online,37006.54,06-01-2023 02:34,35313.82,0
7356,T07356,C3757,4.44837E+16,7607.04,POS,5439.3,06-01-2023 02:35,-2167.74,0
7357,T07357,C1484,4.91987E+16,9849.44,Online,21963.06,06-01-2023 02:36,12113.62,0
7358,T07358,C3190,4.31407E+16,9458.29,ATM,6657.13,06-01-2023 02:37,-2801.16,0
7359,T07359,C1024,4.54186E+16,1979.09,POS,49386.19,06-01-2023 02:38,47407.1,0
7360,T07360,C3627,4.32522E+16,8754.88,POS,16718.62,06-01-2023 02:39,7963.74,0
7361,T07361,C3950,4.98282E+16,7047.89,ATM,29307.99,06-01-2023 02:40,22260.1,0
7362,T07362,C3532,4.67349E+16,4543.93,Online,38991.71,06-01-2023 02:41,34447.78,0
7363,T07363,C1259,4.53156E+16,5410.7,Transfer,46038.74,06-01-2023 02:42,40628.04,0
7364,T07364,C4096,4.90937E+16,8497.51,POS,37801.83,06-01-2023 02:43,29304.32,0
7365,T07365,C4055,4.50913E+16,4806.55,ATM,33757.74,06-01-2023 02:44,28951.19,0
7366,T07366,C3398,4.89213E+16,3738.34,ATM,23352.49,06-01-2023 02:45,19614.15,0
7367,T07367,C1186,4.30162E+16,4937.54,POS,30309.47,06-01-2023 02:46,25371.93,0
7368,T07368,C3870,4.35838E+16,5795.51,Online,4798.77,06-01-2023 02:47,-996.74,0
7369,T07369,C4474,4.75841E+16,1898.89,Online,44207.73,06-01-2023 02:48,42308.84,0
7370,T07370,C1297,4.96743E+16,9010.07,POS,27234.49,06-01-2023 02:49,18224.42,0
7371,T07371,C2465,4.44989E+16,6745.13,ATM,2102.74,06-01-2023 02:50,-4642.39,0
7372,T07372,C4801,4.33168E+16,6336.36,POS,46003.12,06-01-2023 02:51,39666.76,0
7373,T07373,C3059,4.2444E+16,1003.97,Transfer,24516.17,06-01-2023 02:52,23512.2,1
7374,T07374,C1434,4.76654E+16,6045.7,Transfer,43442.6,06-01-2023 02:53,37396.9,0
7375,T07375,C2187,4.48887E+16,1218.4,Online,42858.71,06-01-2023 02:54,41640.31,0
7376,T07376,C4223,4.37009E+16,796.19,Transfer,40806,06-01-2023 02:55,40009.81,0
7377,T07377,C3809,4.13833E+16,5277.84,ATM,3164.01,06-01-2023 02:56,-2113.83,0
7378,T07378,C2234,4.46963E+16,4033.83,Transfer,12428.63,06-01-2023 02:57,8394.8,0
7379,T07379,C3484,4.89246E+16,5892.21,POS,43789.84,06-01-2023 02:58,37897.63,0
7380,T07380,C1354,4.86713E+16,901.33,ATM,44959.65,06-01-2023 02:59,44058.32,0
7381,T07381,C2153,4.98945E+16,4315.52,Online,22957.64,06-01-2023 03:00,18642.12,0
7382,T07382,C4134,4.21261E+16,1756.12,Online,22058.07,06-01-2023 03:01,20301.95,0
7383,T07383,C4795,4.6643E+16,9871.13,Transfer,8839.52,06-01-2023 03:02,-1031.61,0
7384,T07384,C2792,4.28744E+16,5615.89,Online,48423.7,06-01-2023 03:03,42807.81,0
7385,T07385,C2562,4.46551E+16,6877.49,POS,10735.61,06-01-2023 03:04,3858.12,0
7386,T07386,C2618,4.8959E+16,3260.93,ATM,9627.75,06-01-2023 03:05,6366.82,0
7387,T07387,C4367,4.51485E+16,956.44,POS,33070.38,06-01-2023 03:06,32113.94,1
7388,T07388,C3706,4.50741E+16,9758.95,POS,12217.93,06-01-2023 03:07,2458.98,0
7389,T07389,C1126,4.95782E+16,2869.73,POS,46944.7,06-01-2023 03:08,44074.97,1
7390,T07390,C2941,4.5175E+16,4243.84,POS,644.26,06-01-2023 03:09,-3599.58,0
7391,T07391,C1640,4.40426E+16,6502.14,ATM,387.09,06-01-2023 03:10,-6115.05,0
7392,T07392,C3185,4.69932E+16,256.73,ATM,25293.35,06-01-2023 03:11,25036.62,0
7393,T07393,C1900,4.2199E+16,8104.49,POS,24454.32,06-01-2023 03:12,16349.83,0
7394,T07394,C1558,4.57732E+16,5370.42,POS,8251.86,06-01-2023 03:13,2881.44,0
7395,T07395,C4058,4.32158E+16,2789.39,Online,24776.53,06-01-2023 03:14,21987.14,0
7396,T07396,C2601,4.74184E+16,625.46,Online,20641.89,06-01-2023 03:15,20016.43,0
7397,T07397,C4263,4.61196E+16,1633.36,ATM,44527.44,06-01-2023 03:16,42894.08,0
7398,T07398,C4266,4.95389E+16,8951.39,Online,561.77,06-01-2023 03:17,-8389.62,0
7399,T07399,C4479,4.7569E+16,6863.38,ATM,48815.86,06-01-2023 03:18,41952.48,0
7400,T07400,C3235,4.80628E+16,2506.52,ATM,31257.2,06-01-2023 03:19,28750.68,0
7401,T07401,C2208,4.42734E+16,665.35,Transfer,7676.99,06-01-2023 03:20,7011.64,0
7402,T07402,C4932,4.51737E+16,6909.25,ATM,2433.32,06-01-2023 03:21,-4475.93,0
7403,T07403,C3597,4.87682E+16,5728.35,Online,26951.47,06-01-2023 03:22,21223.12,0
7404,T07404,C1590,4.81344E+16,4051.15,Transfer,11821.02,06-01-2023 03:23,7769.87,0
7405,T07405,C2220,4.4376E+16,3642.48,Online,15128.16,06-01-2023 03:24,11485.68,0
7406,T07406,C3774,4.37643E+16,2175.97,ATM,12332.1,06-01-2023 03:25,10156.13,1
7407,T07407,C4633,4.45383E+16,6699.42,ATM,32543.6,06-01-2023 03:26,25844.18,0
7408,T07408,C4744,4.52355E+16,9706.97,POS,27721.1,06-01-2023 03:27,18014.13,0
7409,T07409,C4954,4.58894E+16,1765.4,ATM,3990.92,06-01-2023 03:28,2225.52,0
7410,T07410,C4256,4.50741E+16,5975.2,Transfer,26373.67,06-01-2023 03:29,20398.47,0
7411,T07411,C4551,4.91486E+16,4247.61,ATM,39580.37,06-01-2023 03:30,35332.76,1
7412,T07412,C3987,4.96085E+16,4472.42,POS,4151.61,06-01-2023 03:31,-320.81,0
7413,T07413,C3653,4.88373E+16,2548.93,ATM,44497.97,06-01-2023 03:32,41949.04,0
7414,T07414,C2528,4.4712E+16,8253.1,ATM,28957.5,06-01-2023 03:33,20704.4,0
7415,T07415,C4921,4.27961E+16,4857.7,ATM,47536.16,06-01-2023 03:34,42678.46,1
7416,T07416,C4889,4.40416E+16,5438.62,POS,7492.25,06-01-2023 03:35,2053.63,0
7417,T07417,C1045,4.90157E+16,3054.56,Online,49678.89,06-01-2023 03:36,46624.33,0
7418,T07418,C3267,4.69416E+16,1826.27,ATM,32249.22,06-01-2023 03:37,30422.95,0
7419,T07419,C4583,4.94408E+16,868.24,Transfer,28417.96,06-01-2023 03:38,27549.72,0
7420,T07420,C3273,4.48892E+16,7144.05,POS,25812.45,06-01-2023 03:39,18668.4,0
7421,T07421,C1579,4.94956E+16,1970.38,Transfer,1280.35,06-01-2023 03:40,-690.03,0
7422,T07422,C1504,4.12147E+16,6903.85,ATM,46988,06-01-2023 03:41,40084.15,0
7423,T07423,C1171,4.28596E+16,3909.86,POS,32235.32,06-01-2023 03:42,28325.46,0
7424,T07424,C1020,4.61106E+16,4163.59,ATM,4672.16,06-01-2023 03:43,508.57,1
7425,T07425,C3345,4.25523E+16,4697.08,Transfer,1145.51,06-01-2023 03:44,-3551.57,0
7426,T07426,C3443,4.98598E+16,3683.41,POS,2634.1,06-01-2023 03:45,-1049.31,0
7427,T07427,C2614,4.71306E+16,1015.19,Online,30508.85,06-01-2023 03:46,29493.66,0
7428,T07428,C3200,4.79287E+16,3103.22,Online,30739.37,06-01-2023 03:47,27636.15,0
7429,T07429,C3242,4.67758E+16,6640.71,Online,25033.4,06-01-2023 03:48,18392.69,0
7430,T07430,C4878,4.61798E+16,6661.19,ATM,15407.61,06-01-2023 03:49,8746.42,0
7431,T07431,C1348,4.82133E+16,2869.38,POS,26633.96,06-01-2023 03:50,23764.58,0
7432,T07432,C2248,4.23572E+16,4606.43,Transfer,25863.46,06-01-2023 03:51,21257.03,0
7433,T07433,C1860,4.38507E+16,1942.54,Transfer,1068.84,06-01-2023 03:52,-873.7,0
7434,T07434,C4065,4.32131E+16,2111.62,ATM,14195.21,06-01-2023 03:53,12083.59,0
7435,T07435,C4036,4.76515E+16,240.24,ATM,2753.95,06-01-2023 03:54,2513.71,0
7436,T07436,C4700,4.78691E+16,8968.5,Transfer,45017.72,06-01-2023 03:55,36049.22,0
7437,T07437,C3973,4.53837E+16,2114.96,POS,36288.64,06-01-2023 03:56,34173.68,0
7438,T07438,C2408,4.64976E+16,2283.06,ATM,49806.15,06-01-2023 03:57,47523.09,1
7439,T07439,C1867,4.7876E+16,2803.22,POS,15178.35,06-01-2023 03:58,12375.13,1
7440,T07440,C2690,4.57791E+16,1282.81,Transfer,43936.44,06-01-2023 03:59,42653.63,0
7441,T07441,C4709,4.66573E+16,6396.24,POS,30192.41,06-01-2023 04:00,23796.17,0
7442,T07442,C3645,4.1318E+16,760.68,Online,22710.96,06-01-2023 04:01,21950.28,0
7443,T07443,C4487,4.18743E+16,1350.68,Transfer,11206.4,06-01-2023 04:02,9855.72,0
7444,T07444,C3099,4.15887E+16,6451.12,Online,36945.77,06-01-2023 04:03,30494.65,0
7445,T07445,C1583,4.11933E+16,3403.21,Transfer,45216.62,06-01-2023 04:04,41813.41,0
7446,T07446,C1659,4.92882E+16,7082.4,Online,11841.89,06-01-2023 04:05,4759.49,0
7447,T07447,C1753,4.88314E+16,5578.67,POS,8851.98,06-01-2023 04:06,3273.31,0
7448,T07448,C1904,4.3986E+16,2567.65,Transfer,34841.47,06-01-2023 04:07,32273.82,0
7449,T07449,C3526,4.18102E+16,6511.77,Transfer,48850.96,06-01-2023 04:08,42339.19,0
7450,T07450,C4419,4.93908E+16,1171.57,Online,37522.76,06-01-2023 04:09,36351.19,0
7451,T07451,C2035,4.42128E+16,5368.74,POS,14300.58,06-01-2023 04:10,8931.84,0
7452,T07452,C1795,4.76976E+16,4377.11,Transfer,21055.78,06-01-2023 04:11,16678.67,0
7453,T07453,C1469,4.96285E+16,2686.06,ATM,19277.45,06-01-2023 04:12,16591.39,0
7454,T07454,C1742,4.37703E+16,6044.01,Online,42619.54,06-01-2023 04:13,36575.53,0
7455,T07455,C3748,4.15947E+16,8714.62,Transfer,38591.4,06-01-2023 04:14,29876.78,0
7456,T07456,C4275,4.66136E+16,9989.06,POS,29489.87,06-01-2023 04:15,19500.81,0
7457,T07457,C3323,4.38418E+16,6081.55,POS,13820.46,06-01-2023 04:16,7738.91,0
7458,T07458,C4490,4.91471E+16,4053.01,POS,46905.63,06-01-2023 04:17,42852.62,0
7459,T07459,C1222,4.50228E+16,2259.82,POS,32700.43,06-01-2023 04:18,30440.61,0
7460,T07460,C4487,4.405E+16,2578.39,Online,48526.78,06-01-2023 04:19,45948.39,0
7461,T07461,C4076,4.25782E+16,4799.76,Transfer,29047.84,06-01-2023 04:20,24248.08,0
7462,T07462,C4818,4.37313E+16,3679.1,Online,41077.52,06-01-2023 04:21,37398.42,0
7463,T07463,C3248,4.82268E+16,9139.01,Online,40673.96,06-01-2023 04:22,31534.95,0
7464,T07464,C2889,4.24395E+16,3689.27,POS,16932.71,06-01-2023 04:23,13243.44,0
7465,T07465,C3640,4.89314E+16,3740.71,ATM,48204.63,06-01-2023 04:24,44463.92,0
7466,T07466,C3251,4.24705E+16,3841.51,POS,1194.88,06-01-2023 04:25,-2646.63,0
7467,T07467,C1299,4.20668E+16,8367.84,ATM,38458.67,06-01-2023 04:26,30090.83,0
